SatelliteCatalogNumber,ElsetClassification,InternationalDesignator,ElementSetEpoch(UTC),1stDerivativeMeanMotion,2ndDerivativeMeanMotion,b*DragTerm,ElementSetType,ElementNumber,Checksum,OrbitInclination,Eccentricity,ArgumentofPerigee,MeanAnomaly,MeanMotion,RevolutionNumberatEpoch,Checksum(2)
20261, U, 89080A, 20122.18379938, .00000180, 00000-0, 49523-4, 0, 82.6066, 50.8571, 1202818, 196.8532, 158.9080, 12.56106579, 39765, 6
20262, U, 89080C, 20121.99480719, +.00000089, +00000-0, +20378-4, 0, 082.5892, 104.3404, 1237658, 025.4108, 340.2881, 12.48939375, 39306, 4
20263, U, 89081A, 20122.18995229, +.00000009, +00000-0, +00000-0, 0, 014.3843, 351.0401, 0003712, 329.5227, 027.1539, 01.00348518, 02489, 5
20266, U, 89081D, 20121.89160553, +.00000046, +00000-0, +00000-0, 0, 014.2300, 350.5625, 0030570, 061.6590, 131.5723, 01.00600608, 09683, 5
20281, U, 89080B, 20122.28521265, .00000213, 00000-0, 53465-4, 0, 82.6090, 30.9639, 1190866, 116.1617, 256.6808, 12.58932645, 39973, 5
20283, U, 76067BW, 20122.07345550, .00000185, 00000-0, 78515-3, 0, 65.7099, 146.9471, 0653486, 298.7928, 83.7006, 12.45895782, 40529, 7
20284, U, 85094X, 20121.93122937, .00000087, 00000-0, 59293-3, 0, 83.1945, 280.0953, 0230535, 29.7689, 127.9071, 12.30458518, 29024, 5
20285, U, 87020DP, 20122.20439869, +.00000081, +00000-0, +81746-3, 0, 073.6431, 193.0609, 0082364, 132.0057, 259.6415, 12.30094854, 32312, 1
20301, U, 88102J, 20122.17493786, -.00000007, +00000-0, +21122-4, 0, 070.9988, 038.2718, 0017368, 302.6821, 057.2625, 14.14094179, 58892, 4
20302, U, 89085A, 20121.51420924, .00000003, 00000-0, 00000+0, 0, 54.5333, 263.2849, 0008069, 52.0084, 312.7243, 1.89426321, 21612, 8
20303, U, 89085B, 20121.93950707, +.00002095, +00000-0, +69515-4, 0, 035.6239, 308.9857, 0094226, 113.9065, 247.1566, 15.27197738, 66133, 6
20305, U, 89086A, 20122.33640170, .00000928, 00000-0, 28523-2, 0, 82.5532, 214.9027, 0006195, 228.2757, 191.1505, 13.04626881, 45505, 6
20306, U, 89086B, 20121.99113924, -.00000166, +00000-0, -46935-3, 0, 082.5531, 078.4794, 0017643, 095.9959, 328.8258, 13.16229598, 46595, 4
20308, U, 89080G, 20122.52160024, .00000893, 00000-0, 28900-3, 0, 82.6439, 169.9536, 0959954, 160.4065, 203.6768, 13.00120409, 42652, 0
20309, U, 76077FQ, 20122.19629809, -.00000071, +00000-0, -27521-3, 0, 102.6503, 208.0184, 0189408, 294.3788, 094.4008, 12.08296760, 31114, 3
20315, U, 89087A, 20122.38141484, .00000017, 00000-0, 00000+0, 0, 13.0564, 23.5202, 0002388, 31.1488, 160.1042, 0.99006128, 10917, 9
20316, U, 89087B, 20122.02744734, .00009567, 00000-0, 99619-3, 0, 7.3381, 8.3496, 6232183, 12.3546, 357.7890, 3.72953236, 29172, 2
20317, U, 89070C, 20121.29617156, .00000012, 00000-0, 00000+0, 0, 14.6146, 353.7497, 0246934, 6.0101, 186.6491, 0.98762169, 10102, 8
20322, U, 89089A, 20122.02746238, -.00000112, +00000-0, -42742-4, 0, 098.9082, 136.4217, 0007962, 211.5160, 201.6723, 14.04869222, 56035, 9
20323, U, 89089B, 20122.03417392, +.00000044, +00000-0, +20349-4, 0, 097.0833, 275.4567, 0072234, 021.5235, 338.8972, 14.48342965, 58600, 9
20324, U, 89089C, 20122.05821840, +.00000150, +00000-0, +97026-4, 0, 098.7644, 138.0799, 0013496, 087.1331, 340.6166, 14.16601956, 56831, 2
20326, U, 70025QE, 20122.12090559, .00001732, 00000-0, 47299-3, 0, 99.8759, 174.5462, 0065290, 260.8197, 153.3941, 14.47724155, 59736, 2
20327, U, 77121BY, 20122.11710365, +.00001022, +00000-0, +93304-4, 0, 065.7990, 159.4361, 0450140, 220.4663, 136.2148, 14.45706729, 43073, 5
20328, U, 89089D, 20122.09414230, -.00000052, +00000-0, -50882-5, 0, 098.9327, 134.2509, 0002007, 201.3024, 201.5240, 14.03925101, 55901, 0
20330, U, 89091A, 20121.28435606, +.00000721, +00000-0, +00000-0, 0, 065.0475, 270.2996, 6349777, 178.3201, 185.9796, 02.00504651, 22289, 8
20333, U, 89091D, 20122.09452338, -.00000501, 00000-0, 00000+0, 0, 69.3941, 231.6901, 5124727, 113.5150, 261.3464, 2.04205867, 20004, 7
20344, U, 89061D, 20121.96940513, +.00000006, +00000-0, +34031-4, 0, 057.0328, 335.6983, 3542927, 235.5387, 085.8679, 07.87041394, 03640, 1
20348, U, 72049C, 20122.11797511, .00000076, 00000-0, 41285-4, 0, 81.2418, 50.9915, 0048920, 156.7737, 203.5656, 14.01699207, 44463, 8
20349, U, 76077FR, 20122.18156731, +.00000384, +00000-0, +74288-2, 0, 102.5618, 192.2250, 0627190, 254.4627, 123.0326, 11.33021294, 30223, 2
20356, U, 89090C, 20121.65179048, .00000237, 00000-0, 10173-3, 0, 27.4656, 173.9645, 6584211, 157.5591, 254.9722, 3.19049152, 1184, 2
20357, U, 89090D, 20121.68841477, -.00000122, +00000-0, +00000-0, 0, 018.4130, 004.5226, 0336432, 041.4064, 321.0891, 00.99516422, 00308, 8
20360, U, 70025QF, 20121.94535878, .00001373, 00000-0, 12471-2, 0, 100.4327, 114.3419, 0027190, 318.3991, 96.1628, 13.85509516, 52017, 6
20361, U, 89097A, 20122.17625624, +.00000030, +00000-0, +00000-0, 0, 054.7740, 089.4171, 0024312, 286.5457, 253.6702, 01.89174226, 20701, 5
20367, U, 89098A, 20122.13291014, -.00000054, +00000-0, +00000-0, 0, 014.7509, 351.8948, 0003123, 010.3431, 335.4405, 01.00206882, 11052, 5
20370, U, 89098D, 20121.89038424, -.00000181, +00000-0, +00000-0, 0, 015.6119, 354.7424, 0016652, 117.7757, 064.5811, 00.97854202, 09602, 0
20391, U, 89101A, 20121.95642179, -.00000249, 00000-0, 00000+0, 0, 14.4627, 351.9476, 0005961, 41.4959, 138.6419, 1.00236579, 11141, 2
20394, U, 89101D, 20121.82460836, -.00000111, 00000-0, 00000+0, 0, 15.2186, 354.5585, 0005689, 148.5474, 40.8158, 0.98247836, 9717, 6
20401, U, 90001A, 20121.45824056, .00000033, 00000-0, 00000+0, 0, 13.3138, 3.8040, 0012264, 287.5596, 316.9414, 0.98996823, 10670, 6
20402, U, 90001B, 20120.55075866, -.00000248, +00000-0, +00000-0, 0, 014.1838, 029.3956, 0060556, 273.8042, 267.2720, 00.98540298, 09326, 8
20404, U, 90001D, 20121.96399158, +.00000377, +00000-0, +25477-3, 0, 021.8475, 354.8376, 7060235, 099.2997, 339.7090, 02.51893928, 25485, 5
20410, U, 90002B, 20122.16116444, -.00000138, +00000-0, +00000-0, 0, 011.7211, 003.9324, 0009482, 016.1757, 172.8683, 00.99591659, 09613, 0
20411, U, 90002C, 20122.36748601, .00000577, 00000-0, 17929-3, 0, 27.1923, 159.1373, 4602061, 345.0956, 4.9706, 6.21874617, 58976, 7
20412, U, 83070F, 20116.98483554, .00000565, 00000-0, 00000+0, 0, 71.6541, 34.0807, 5896033, 315.4900, 10.1344, 2.04353858, 22736, 4
20432, U, 90004A, 20121.98173244, +.00000024, +00000-0, +18102-4, 0, 074.0309, 300.6389, 0022577, 181.2465, 178.8634, 14.33332744, 58297, 7
20433, U, 90004B, 20122.46917566, .00000021, 00000-0, 15960-4, 0, 74.0367, 229.7248, 0039844, 103.3328, 327.3609, 14.36095541, 58582, 9
20434, U, 90004C, 20122.23805062, +.00000162, +00000-0, +56352-4, 0, 074.0448, 203.9124, 0017120, 307.0804, 084.2632, 14.42892038, 58683, 2
20435, U, 90004D, 20122.46819578, .00000214, 00000-0, 57323-4, 0, 74.0277, 244.8768, 0014360, 77.8345, 33.6027, 14.54069548, 59670, 4
20436, U, 90005A, 20122.51758770, .00000098, 00000-0, 25547-4, 0, 98.7333, 105.0493, 0143953, 232.2304, 126.5787, 14.66541445, 58681, 7
20437, U, 90005B, 20122.44702991, .00000019, 00000-0, 24017-4, 0, 98.8041, 87.9571, 0010245, 340.9659, 129.1768, 14.32343076, 58140, 8
20438, U, 90005C, 20122.36543747, -.00000007, 00000-0, 14974-4, 0, 98.8616, 96.2663, 0010720, 48.5405, 78.6865, 14.31054193, 58033, 5
20439, U, 90005D, 20122.11658659, +.00000009, +00000-0, +19971-4, 0, 098.7376, 076.6525, 0010063, 318.5546, 105.2556, 14.32787026, 58135, 9
20440, U, 90005E, 20122.09810510, .00000031, 00000-0, 27652-4, 0, 98.7116, 73.6062, 0009828, 297.8097, 123.2491, 14.33197935, 58188, 4
20441, U, 90005F, 20122.46561302, .00000002, 00000-0, 17338-4, 0, 98.7114, 72.7610, 0010579, 308.5649, 161.9766, 14.32833880, 58174, 4
20442, U, 90005G, 20122.10055094, +.00000016, +00000-0, +22380-4, 0, 098.6883, 069.1992, 0010740, 297.4542, 062.5549, 14.32951385, 58177, 7
20443, U, 90005H, 20122.20090517, -.00000001, +00000-0, +14171-4, 0, 098.5795, 184.0924, 0011528, 121.3792, 238.8524, 14.38086392, 58532, 7
20452, U, 90008A, 20122.45792275, -.00000001, 00000-0, 00000+0, 0, 54.7480, 211.8118, 0014272, 255.3463, 105.1470, 1.89597589, 21382, 4
20453, U, 90008B, 20122.23717328, +.00001169, +00000-0, +66709-4, 0, 035.6256, 174.7311, 0281772, 270.7868, 086.0574, 14.85474053, 60417, 1
20465, U, 90010A, 20122.08972935, .00000307, 00000-0, 23672-4, 0, 82.4872, 318.9263, 0015552, 6.6479, 353.4947, 14.97997398, 64234, 2
20466, U, 90010B, 20122.46474281, .00000076, 00000-0, 66836-5, 0, 82.5003, 110.7528, 0021713, 129.1228, 231.1921, 14.81382316, 63283, 9
20469, U, 90065T, 20122.45231184, .00000642, 00000-0, 40867-3, 0, 17.6499, 207.8552, 6970692, 215.9692, 66.4639, 2.64483185, 22530, 8
20473, U, 90011A, 20121.62187212, -.00000243, +00000-0, +00000-0, 0, 015.0894, 004.6058, 0006930, 048.6139, 120.0734, 01.00234517, 11059, 3
20474, U, 90011B, 20121.38032296, .00000145, 00000-0, 13523-3, 0, 30.2181, 149.5126, 6692025, 228.6324, 50.8612, 3.03161829, 29698, 8
20478, U, 90013A, 20122.00645782, -.00000064, +00000-0, -13002-4, 0, 099.4201, 116.9294, 0006141, 131.2557, 228.9134, 13.95503643, 45981, 1
20479, U, 90013B, 20121.85506417, +.00000023, +00000-0, +11871-3, 0, 099.0548, 076.7589, 0539185, 164.0691, 256.3419, 12.83860213, 41632, 9
20480, U, 90013C, 20122.13170258, +.00000004, +00000-0, +79279-4, 0, 099.0587, 073.2191, 0540300, 174.6484, 186.0719, 12.83425274, 41623, 9
20488, U, 88063F, 20121.82199644, +.00000030, +00000-0, +00000-0, 0, 007.2020, 150.1439, 4779598, 145.7385, 257.2854, 04.96814583, 54443, 1
20491, U, 90013D, 20122.29693076, -.00000779, 00000-0, -13925-2, 0, 99.0724, 27.4443, 0468733, 8.7678, 352.1275, 13.03556304, 43768, 3
20499, U, 90016A, 20122.22031351, .00000086, 00000-0, 00000+0, 0, 14.5012, 352.4293, 0003359, 50.6059, 88.3271, 1.00304289, 11050, 5
20502, U, 90016D, 20122.19152253, +.00000002, +00000-0, +00000-0, 0, 014.6004, 352.8418, 0035214, 181.9399, 181.7569, 01.00008860, 11038, 5
20503, U, 76067BX, 20122.01204690, .00000070, 00000-0, 67353-4, 0, 65.7370, 340.6624, 0917195, 188.8667, 169.5149, 12.98325938, 41504, 0
20504, U, 63014FD, 20121.43395052, .00002045, 00000-0, 74632-2, 0, 84.9018, 123.1485, 2751709, 195.6006, 153.9934, 8.87259688, 86418, 7
20505, U, 81053MM, 20121.77515157, +.00000715, +00000-0, +26456-3, 0, 083.1607, 240.3422, 0024140, 146.8583, 213.4123, 14.30947427, 35350, 5
20508, U, 90017A, 20122.03718000, +.00000044, +00000-0, +30076-4, 0, 082.9529, 287.1851, 0043832, 197.1034, 302.9438, 13.74286691, 51294, 6
20509, U, 90017B, 20122.48297520, -.00000022, 00000-0, -39220-4, 0, 82.9514, 268.1702, 0044381, 111.5672, 249.0223, 13.75586295, 51457, 1
20510, U, 90018A, 20121.90542959, +.00000399, +00000-0, +30256-4, 0, 082.5167, 243.9888, 0013132, 044.4393, 094.9773, 14.99460558, 61745, 1
20511, U, 90018B, 20122.42130104, .00000072, 00000-0, 64575-5, 0, 82.5251, 56.9555, 0015922, 272.7015, 226.7213, 14.80038435, 62725, 3
20523, U, 90021A, 20122.46600008, -.00000228, 00000-0, 00000+0, 0, 12.5768, 25.1475, 0010584, 2.0002, 165.5808, 0.99485488, 10309, 0
20527, U, 90023A, 20122.28439183, .00000020, 00000-0, 50464-5, 0, 82.9405, 20.8082, 0031125, 0.4109, 120.5430, 13.72158001, 50817, 6
20528, U, 90023B, 20122.18439534, +.00000013, +00000-0, -23358-5, 0, 082.9381, 008.3679, 0031772, 352.7243, 115.9183, 13.72871568, 50869, 3
20533, U, 90025A, 20122.30586398, -.00000030, 00000-0, 00000+0, 0, 55.2107, 327.9642, 0038369, 180.8973, 357.2272, 1.91040156, 21233, 9
20536, U, 90026A, 20121.63529900, -.00000209, 00000-0, 00000+0, 0, 67.2333, 310.9962, 6014865, 163.8743, 229.8835, 1.99621875, 21958, 4
20547, U, 90028B, 20122.52084785, .00000209, 00000-0, 86347-5, 0, 94.1008, 344.7708, 0080762, 300.4424, 58.8860, 15.24642037, 65902, 6
20549, U, 90029A, 20122.36473814, -.00000001, 00000-0, 10320-3, 0, 73.9806, 90.9829, 0016427, 110.4409, 44.0165, 12.47184848, 36928, 6
20550, U, 90029B, 20122.25303966, -.00000019, +00000-0, -20050-4, 0, 073.9850, 036.9859, 0007771, 088.3349, 027.9760, 12.49165252, 37124, 8
20551, U, 90029C, 20122.12925887, -.00000007, +00000-0, +55672-4, 0, 073.9790, 108.6788, 0050204, 258.3483, 171.9519, 12.59666656, 38272, 9
20552, U, 90029D, 20122.26323043, -.00000025, +00000-0, -49158-4, 0, 073.9795, 157.6529, 0040378, 320.7446, 108.0966, 12.57891676, 38078, 7
20553, U, 90029E, 20122.11481519, -.00000022, +00000-0, -31519-4, 0, 073.9826, 203.8354, 0031032, 006.2487, 039.1996, 12.56229348, 37891, 0
20554, U, 90029F, 20122.50428638, -.00000009, 00000-0, 45229-4, 0, 73.9815, 250.8337, 0021510, 57.7514, 9.6716, 12.54498398, 37732, 1
20555, U, 90029G, 20122.06790425, +.00000004, +00000-0, +12649-3, 0, 073.9800, 299.1948, 0013105, 098.0768, 033.1184, 12.52762486, 37511, 6
20556, U, 90029H, 20122.06818615, -.00000009, +00000-0, +43863-4, 0, 073.9833, 349.9533, 0002933, 187.8258, 283.3296, 12.50900721, 37305, 3
20557, U, 90029J, 20122.18666355, -.00000016, +00000-0, -14690-4, 0, 073.9891, 017.2728, 0151734, 110.3535, 056.4841, 12.23187585, 34249, 6
20558, U, 90030A, 20122.26416278, +.00000050, +00000-0, +00000-0, 0, 014.5185, 016.4297, 0006893, 345.2950, 192.8437, 00.99240739, 02400, 2
20559, U, 90030B, 20122.08726170, +.00019479, +00000-0, +94673-3, 0, 030.8425, 033.3250, 5429881, 046.5346, 347.4275, 04.99505850, 11613, 5
20563, U, 90031D, 20122.54064525, .00000166, 00000-0, 21882-4, 0, 89.8411, 298.4539, 0062882, 222.5064, 137.1280, 14.74377308, 4040, 0
20564, U, 90031E, 20122.13774402, +.00000175, +00000-0, +20301-4, 0, 089.8529, 307.4339, 0062599, 026.4996, 333.9404, 14.79643191, 04049, 4
20565, U, 90031F, 20122.14486444, +.00000164, +00000-0, +18731-4, 0, 089.8326, 282.1005, 0060433, 001.7685, 358.3740, 14.80174194, 05188, 8
20570, U, 90034A, 20122.35542265, -.00000083, 00000-0, 00000+0, 0, 13.9297, 20.0847, 0011859, 55.0487, 179.6358, 0.99524235, 10798, 4
20571, U, 90034B, 20122.17276679, +.00000454, +00000-0, +17410-4, 0, 022.7497, 034.7335, 0506741, 308.7915, 046.8326, 14.12393672, 54097, 1
20575, U, 90031G, 20122.21497982, .00000241, 00000-0, 26113-4, 0, 90.2856, 204.7191, 0031282, 251.4452, 108.3376, 14.85294125, 6173, 0
20576, U, 90031H, 20122.39865840, .00000428, 00000-0, 35286-4, 0, 89.4182, 75.1342, 0052088, 245.8392, 113.7389, 14.96018039, 5053, 8
20577, U, 90036A, 20122.53250653, .00000041, 00000-0, 26980-4, 0, 82.9411, 322.9478, 0026211, 329.6425, 86.2179, 13.74646126, 50655, 0
20578, U, 90036B, 20122.12758664, -.00000056, +00000-0, -72952-4, 0, 082.9397, 301.1673, 0011545, 285.2675, 213.6291, 13.76378635, 50798, 6
20580, U, 90037B, 20122.05741898, .00000469, 00000-0, 17572-4, 0, 28.4695, 273.1443, 0002574, 304.0985, 1.7163, 15.09379127, 44888, 6
20596, U, 90040A, 20120.57218957, .00000537, 00000-0, 00000+0, 0, 68.7073, 307.5210, 5635979, 152.4996, 259.2832, 2.00594256, 21982, 9
20599, U, 90040D, 20122.08624803, -.00000114, 00000-0, 00000+0, 0, 69.5816, 230.0569, 5174797, 107.1635, 313.8592, 2.03475842, 22301, 4
20607, U, 90043A, 20122.12610867, .00000122, 00000-0, 15642-4, 0, 89.7329, 319.8439, 0095227, 1.8375, 358.3174, 14.71570482, 60583, 3
20608, U, 90043B, 20122.10556559, .00000151, 00000-0, 18489-4, 0, 89.7380, 320.3671, 0087416, 225.5121, 133.8932, 14.75349622, 60822, 9
20609, U, 90043C, 20122.18629051, .00001260, 00000-0, 54470-4, 0, 89.7520, 310.1893, 0039478, 61.1738, 299.3462, 15.21031479, 63018, 8
20619, U, 90045A, 20120.23735086, -.00000057, +00000-0, +00000-0, 0, 065.3093, 025.1285, 0042070, 210.1253, 330.5410, 02.13102850, 23302, 4
20620, U, 90045B, 20121.76275810, -.00000061, +00000-0, +00000-0, 0, 065.3062, 025.0318, 0021259, 036.0056, 144.9121, 02.13102605, 23290, 0
20621, U, 90045C, 20122.23949760, -.00000062, +00000-0, +00000-0, 0, 065.3232, 025.2584, 0035522, 223.7087, 305.7495, 02.13104497, 23299, 5
20623, U, 90045E, 20121.34970882, -.00000060, +00000-0, +00000-0, 0, 065.3188, 023.9869, 0015020, 345.3754, 193.6754, 02.13417184, 23355, 6
20624, U, 90046A, 20122.18758935, +.00000321, +00000-0, +19241-3, 0, 071.0402, 178.8564, 0016698, 231.8651, 128.0967, 14.14351478, 54528, 0
20625, U, 90046B, 20122.20049303, +.00000197, +00000-0, +12690-3, 0, 070.9976, 107.3810, 0015962, 308.3201, 051.6485, 14.14656576, 54593, 5
20626, U, 90046C, 20122.48118911, -.00000003, 00000-0, 36233-4, 0, 71.0160, 263.2837, 0205444, 80.3186, 344.1585, 13.72282415, 49931, 0
20627, U, 90046D, 20121.90802382, +.00000011, +00000-0, +52085-4, 0, 070.9732, 282.4497, 0214208, 202.3624, 234.6244, 13.70355253, 49697, 3
20628, U, 90046E, 20121.98182955, -.00000018, +00000-0, +22363-4, 0, 070.9774, 237.8543, 0208220, 137.1899, 224.5630, 13.71793539, 49847, 0
20629, U, 90046F, 20122.48372177, -.00000096, 00000-0, -49564-4, 0, 71.0236, 226.1454, 0199098, 9.1940, 66.3386, 13.73511728, 50072, 7
20630, U, 90045F, 20120.81185293, +.00000036, +00000-0, +11866-3, 0, 065.1218, 334.1651, 5730033, 166.7771, 219.1260, 04.31831789, 46928, 9
20631, U, 90045G, 20121.57671148, +.00000129, +00000-0, +33282-3, 0, 064.8186, 230.1638, 5545844, 226.1780, 072.0825, 04.45859440, 47662, 3
20643, U, 90051A, 20121.99405882, -.00000167, +00000-0, +00000-0, 0, 014.7322, 011.9201, 0013232, 114.0159, 172.4690, 01.00266944, 09630, 1
20659, U, 90054A, 20121.93313677, -.00000287, +00000-0, +00000-0, 0, 014.7159, 353.9194, 0002883, 127.4793, 168.3161, 01.00295940, 10925, 2
20662, U, 90054D, 20121.65411655, -.00000173, +00000-0, +00000-0, 0, 014.6028, 353.4944, 0019095, 040.1041, 320.0099, 01.00518470, 10929, 5
20663, U, 90055A, 20122.07137065, -.00000029, 00000-0, 15179-4, 0, 62.7949, 326.3860, 0031135, 240.5076, 119.2911, 14.92078419, 61629, 4
20666, U, 90055D, 20121.86383977, -.00000049, +00000-0, +13268-4, 0, 062.7865, 243.6172, 0037636, 329.5871, 030.3039, 14.92329534, 61819, 6
20667, U, 90056A, 20122.03083400, -.00000217, +00000-0, +00000-0, 0, 013.0813, 026.0159, 0008630, 313.2927, 233.4208, 00.98435776, 02444, 1
20669, U, 90056C, 20121.86813891, +.00001385, +00000-0, +63351-3, 0, 024.5595, 006.5966, 7097026, 062.8326, 350.9009, 02.49967479, 25357, 0
20670, U, 90057A, 20122.51306770, .00000006, 00000-0, -77429-5, 0, 82.5452, 258.2114, 0014993, 246.6548, 113.3036, 13.84686516, 50821, 8
20671, U, 90057B, 20121.97154544, +.00000036, +00000-0, +19313-4, 0, 082.5464, 258.4308, 0014017, 249.1799, 110.7861, 13.84623928, 50792, 4
20673, U, 76126CG, 20121.71535623, +.00000576, +00000-0, +13443-3, 0, 065.6060, 230.3751, 0462281, 232.0248, 123.8228, 14.13207215, 40722, 5
20674, U, 84081E, 20121.53551566, .00000164, 00000-0, 30324-2, 0, 6.6290, 195.7418, 6981620, 293.2711, 177.3439, 2.40608216, 24355, 8
20693, U, 90061A, 20122.13291014, -.00000065, +00000-0, +00000-0, 0, 014.6683, 354.2267, 0006345, 011.5729, 331.6517, 01.00269450, 10905, 0
20696, U, 90061D, 20121.75691330, +.00000085, +00000-0, +00000-0, 0, 014.6458, 354.1506, 0029563, 150.9146, 034.6139, 01.00350297, 10796, 4
20705, U, 90063A, 20121.89352472, -.00000150, 00000-0, 00000+0, 0, 14.8680, 15.7287, 0044821, 282.2123, 256.9271, 0.98610500, 11118, 5
20706, U, 90063B, 20122.07271625, -.00000285, +00000-0, +00000-0, 0, 013.6895, 020.5372, 0005342, 331.8205, 211.1587, 00.99550534, 10064, 0
20707, U, 90064A, 20121.34152531, -.00000620, 00000-0, 00000+0, 0, 69.1162, 317.8292, 5775893, 86.7203, 334.0674, 2.00611928, 21807, 9
20710, U, 90064D, 20122.13511355, -.00000094, +00000-0, +00000-0, 0, 069.0077, 232.7534, 5551093, 082.7497, 334.0867, 02.04544960, 22232, 8
20712, U, 90065A, 20121.13734973, +.00000016, +00000-0, +63372-4, 0, 017.5390, 185.5734, 7107468, 303.0758, 007.9131, 02.46382939, 25419, 9
20713, U, 90065B, 20122.25417681, +.00000346, +00000-0, +21369-3, 0, 017.5504, 150.4486, 6915376, 331.4798, 003.9091, 02.70187591, 28159, 4
20717, U, 90063C, 20121.99115830, -.00000079, +00000-0, -26864-3, 0, 004.2588, 343.0489, 7160607, 331.3001, 003.4703, 02.34366610, 24382, 2
20718, U, 90063D, 20121.81294517, .00000732, 00000-0, 57078-3, 0, 5.2089, 55.9830, 6218514, 161.1896, 239.8113, 3.65656637, 33793, 2
20720, U, 90066A, 20122.22621044, -.00000014, +00000-0, +26944-4, 0, 073.5958, 150.5814, 0026103, 221.2512, 205.0610, 12.40741236, 34756, 0
20721, U, 90066B, 20122.23757601, -.00000011, +00000-0, +44478-4, 0, 073.5963, 140.5370, 0024348, 213.1940, 218.2690, 12.41067700, 34814, 4
20724, U, 90068A, 20117.43747941, .00000059, 00000-0, 00000+0, 0, 53.6715, 153.1537, 0041724, 295.5447, 188.3312, 1.87184722, 20794, 1
20735, U, 90070A, 20121.94884750, +.00000033, +00000-0, +11958-3, 0, 082.5640, 270.6057, 0015024, 122.1988, 356.7831, 12.65289384, 37286, 1
20736, U, 90070B, 20122.05515608, +.00000025, +00000-0, +80799-4, 0, 082.5751, 316.9193, 0003756, 130.0821, 345.4320, 12.62492942, 36988, 2
20737, U, 90070C, 20122.22540258, +.00000029, +00000-0, +99346-4, 0, 082.5649, 298.2909, 0004407, 163.4714, 248.5866, 12.63279897, 37077, 2
20738, U, 90070D, 20122.20312322, +.00000038, +00000-0, +15112-3, 0, 082.5709, 294.1867, 0009070, 150.9610, 328.9236, 12.64028177, 37162, 8
20739, U, 90070E, 20122.12965951, +.00000041, +00000-0, +16134-3, 0, 082.5720, 286.6977, 0011957, 140.3386, 338.7660, 12.64689441, 37231, 4
20740, U, 90070F, 20121.98602014, +.00000027, +00000-0, +88113-4, 0, 082.5712, 266.6738, 0019942, 083.7352, 054.7145, 12.66070233, 37379, 6
20741, U, 90070G, 20122.22245074, +.00000017, +00000-0, +38060-4, 0, 082.5803, 041.2302, 0036385, 027.5935, 127.3019, 12.55695590, 36264, 1
20762, U, 90074A, 20122.16491557, -.00000186, +00000-0, +00000-0, 0, 013.3737, 023.2169, 0004326, 347.4191, 202.8270, 00.99208582, 02403, 3
20763, U, 90074B, 20121.83138386, +.00001027, +00000-0, +70904-4, 0, 024.7628, 271.0199, 0394748, 203.6494, 154.5394, 14.45893324, 55228, 7
20764, U, 90074C, 20121.47020506, -.00000038, +00000-0, +21486-3, 0, 021.3465, 316.4854, 7283459, 130.7085, 319.5241, 02.17717304, 23495, 5
20771, U, 90077A, 20121.34984147, -.00000021, 00000-0, 00000+0, 0, 15.3457, 15.5579, 0007010, 253.9417, 290.2431, 0.98810491, 11343, 8
20774, U, 90078A, 20122.17291116, .00000678, 00000-0, 48216-4, 0, 82.9454, 331.5997, 0816247, 108.6805, 260.4686, 13.73117579, 46400, 7
20775, U, 90078B, 20122.01409957, +.00001270, +00000-0, +60909-4, 0, 082.9256, 265.7408, 0573584, 341.8213, 016.3185, 14.34260428, 49894, 3
20776, U, 90079A, 20121.98180205, +.00000125, +00000-0, +00000-0, 0, 013.9717, 006.3158, 0002531, 021.0693, 218.7900, 01.00274981, 10847, 6
20777, U, 90079B, 20121.87202365, .00000018, 00000-0, 00000+0, 0, 14.6016, 15.4539, 0003180, 334.2617, 29.0514, 0.99347274, 8851, 6
20788, U, 90081A, 20122.51614603, .00000290, 00000-0, 21457-3, 0, 98.7923, 130.5657, 0016961, 92.9669, 267.3439, 14.02706861, 51805, 4
20791, U, 90081D, 20122.10084552, -.00000137, 00000-0, -73247-4, 0, 98.8441, 140.1604, 0054085, 76.5536, 351.9609, 13.92657269, 50732, 5
20792, U, 90081E, 20121.99075398, +.00000147, +00000-0, +97035-4, 0, 098.6311, 131.5049, 0016294, 336.5982, 023.4449, 14.15551078, 52641, 2
20793, U, 90081F, 20121.98441137, +.00000249, +00000-0, +14793-3, 0, 098.6187, 128.4067, 0020011, 288.2383, 124.0041, 14.15918504, 52635, 9
20797, U, 90081G, 20121.99572411, +.00000200, +00000-0, +12802-3, 0, 098.6414, 128.0750, 0009324, 058.4837, 354.8354, 14.13854253, 52507, 2
20798, U, 90081H, 20122.48510335, .00000173, 00000-0, 10698-3, 0, 98.6038, 126.7046, 0007354, 259.8664, 100.1682, 14.17049192, 52763, 6
20799, U, 77048G, 20121.97184659, -.00000379, +00000-0, +00000-0, 0, 009.5730, 304.2632, 0221345, 036.4509, 327.4197, 01.00581704, 09532, 5
20800, U, 89020E, 20121.98721608, -.00000409, +00000-0, +00000-0, 0, 013.5510, 347.8361, 0123255, 195.6214, 153.3445, 01.00448907, 09371, 3
20801, U, 78062D, 20122.25317383, -.00000281, +00000-0, +00000-0, 0, 011.7730, 311.1011, 0114608, 025.9291, 130.8154, 00.99481408, 02470, 6
20804, U, 90083A, 20122.20999426, .00000027, 00000-0, 12584-4, 0, 82.9433, 24.8000, 0037739, 36.5717, 128.0327, 13.74333258, 48607, 4
